respid,Gender,Age,Age_Breaks,Region2,Race,Language_Dominance,Parent,HH_Income,Employment,Education,Marital_Status,Total_Paid_HE_Movies,Bought_Disc_DVD,Bought_Disc_BD,Bought_Digital,Rented_Disc_Store,Rented_Disc_Kiosk,Rented_Disc_Mail,Rented_Digital_iVOD,Rented_Digital_sVOD,Rented_Digital_cVOD,cqhidGroup,filter_$,ZTotal_Paid_HE_Movies,Buy_Disc_Percent,Buy_Digital_Percent,Rent_Disc_Percent,Rent_Digital_Percent
13452,1,55,55-64,1,1, ,1,4,1,2,3,7,1,0,0,0,6,0,0,0,0,1,1,-.485048468485362,.142857142857143,0,.857142857142857,0
13462,1,40,35-44,2,1, ,2,5,1,4,2,8,4,1,0,0,3,0,0,0,0,1,1,-.443845583884894,.625,0,.375,0
13478,1,40,35-44,2,1, ,1,6,1,5,3,16,1,1,2,0,0,0,0,12,0,1,1,-.114222507081153,.125,.125,0,.75
13479,2,74,65-74,3,1, ,2,5,3,2,1,60,0,0,0,0,24,0,0,36,0,1,1,1.69870441533942,0,0,.4,.6
13480,1,58,55-64,3,1, ,2,3,3,2,3,1,1,0,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
13487,1,21,18-24,3,5,3,2,3,4,7,4,10,0,0,0,0,0,0,0,9,1,1,1,-.361439814683959,0,0,0,1
13492,1,46,45-54,2,1, ,2,5,2,2,3,34,0,3,1,0,0,0,0,30,0,1,1,.627429415727263,.0882352941176471,.0294117647058824,0,.882352941176471
13506,2,65,65-74,4,1, ,2,3,3,6,2,1,1,0,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
13511,1,22,18-24,2,1, ,2,2,4,2,1,2,0,0,0,0,0,0,0,0,2,1,1,-.691062891487699,0,0,0,1
13528,1,27,25-34,4,1, ,2,1,2,3,1,3,0,0,0,0,0,0,0,3,0,1,1,-.649860006887232,0,0,0,1
13538,2,22,18-24,3,1, ,2,2,4,2,1,53,23,0,0,20,10,0,0,0,0,1,1,1.41028422313615,.433962264150943,0,.566037735849057,0
13556,2,17,12-17,3,5,4, ,10,4,1,1,2,0,0,0,0,2,0,0,0,0,1,1,-.691062891487699,0,0,1,0
13558,1,61,55-64,2,1, ,2,4,1,4,3,4,1,3,0,0,0,0,0,0,0,1,1,-.608657122286764,1,0,0,0
13567,1,42,35-44,3,1, ,2,5,1,4,3,6,0,0,0,0,0,0,0,6,0,1,1,-.526251353085829,0,0,0,1
13578,2,54,45-54,2,1, ,2,8,1,6,3,10,0,0,0,0,0,0,4,6,0,1,1,-.361439814683959,0,0,0,1
13598,1,66,65-74,3,1, ,2,3,3,6,3,5,0,0,0,0,5,0,0,0,0,1,1,-.567454237686297,0,0,1,0
13601,1,53,45-54,4,1, ,2,6,1,3,3,25,14,4,0,0,0,0,0,7,0,1,1,.256603454323055,.72,0,0,.28
13603,1,45,45-54,4,4, ,1,7,1,6,1,26,0,2,0,20,0,0,0,4,0,1,1,.297806338923523,.0769230769230769,0,.769230769230769,.153846153846154
13606,1,31,25-34,4,1, ,2,2,1,3,1,3,3,0,0,0,0,0,0,0,0,1,1,-.649860006887232,1,0,0,0
13609,2,58,55-64,1,1, ,2,1,4,2,1,2,2,0,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
13618,2,47,45-54,3,1, ,2,2,1,2,1,4,0,0,0,0,3,0,0,0,1,1,1,-.608657122286764,0,0,.75,.25
13626,1,69,65-74,3,1, ,2,2,2,4,3,9,2,0,0,0,6,0,1,0,0,1,1,-.402642699284426,.222222222222222,0,.666666666666667,.111111111111111
13647,1,43,35-44,4,1, ,2,7,1,4,3,19,0,4,1,0,2,0,0,12,0,1,1,.00938614672024944,.210526315789474,.0526315789473684,.105263157894737,.631578947368421
13648,2,13,12-17,2,5,3, ,7,1,4,2,16,4,2,1,2,1,1,2,2,1,1,1,-.114222507081153,.375,.0625,.25,.3125
13664,2,23,18-24,3,1, ,2,5,4,4,2,26,10,0,0,0,0,1,0,10,5,1,1,.297806338923523,.384615384615385,0,.0384615384615385,.576923076923077
13677,1,54,45-54,2,1, ,1,6,1,3,3,9,0,0,0,2,0,0,2,3,2,1,1,-.402642699284426,0,0,.222222222222222,.777777777777778
13678,1,31,25-34,3,1, ,1,4,1,3,3,45,0,5,0,0,0,0,5,30,5,1,1,1.08066114633241,.111111111111111,0,0,.888888888888889
13690,2,47,45-54,1,1, ,2,4,1,4,3,5,5,0,0,0,0,0,0,0,0,1,1,-.567454237686297,1,0,0,0
13694,1,60,55-64,3,1, ,2,7,1,4,3,15,2,2,0,0,0,0,1,10,0,1,1,-.155425391681621,.266666666666667,0,0,.733333333333333
13722,1,44,35-44,4,1, ,2,7,1,3,3,3,0,0,0,0,0,0,0,3,0,1,1,-.649860006887232,0,0,0,1
13723,1,39,35-44,4,2, ,2,7,1,4,1,12,2,0,0,0,0,0,0,10,0,1,1,-.279034045483024,.166666666666667,0,0,.833333333333333
13729,1,61,55-64,3,1, ,2,10,4,3,4,6,0,0,0,0,0,0,0,6,0,1,1,-.526251353085829,0,0,0,1
13733,1,37,35-44,3,2, ,2,1,4,2,1,34,8,11,11,0,0,0,0,4,0,1,1,.627429415727263,.558823529411765,.323529411764706,0,.117647058823529
13740,1,27,25-34,1,1, ,1,3,1,4,3,20,20,0,0,0,0,0,0,0,0,1,1,.050589031320717,1,0,0,0
13741,1,68,65-74,2,1, ,2,7,3,5,3,30,0,0,0,0,0,0,0,30,0,1,1,.462617877325393,0,0,0,1
13755,1,29,25-34,3,1, ,2,1,4,2,1,8,1,0,1,1,1,1,1,1,1,1,1,-.443845583884894,.125,.125,.375,.375
13759,1,58,55-64,2,1, ,2,6,2,6,3,4,0,0,0,2,1,0,0,0,1,1,1,-.608657122286764,0,0,.75,.25
13765,1,31,25-34,3,1, ,2,6,1,4,1,61,8,8,9,3,6,9,5,11,2,1,1,1.73990729993989,.262295081967213,.147540983606557,.295081967213115,.295081967213115
13792,2,61,55-64,4,1, ,2,7,1,3,3,8,2,3,0,0,3,0,0,0,0,1,1,-.443845583884894,.625,0,.375,0
13815,1,35,35-44,3,1, ,2,2,1,3,3,73,20,5,2,0,5,0,1,40,0,1,1,2.2343419151455,.342465753424658,.0273972602739726,.0684931506849315,.561643835616438
13830,1,33,25-34,3,1, ,2,7,1,6,3,18,0,0,1,0,3,0,2,10,2,1,1,-.0318167378802181,0,.0555555555555556,.166666666666667,.777777777777778
13873,2,50,45-54,3,1, ,2,6,1,3,3,3,1,0,0,0,2,0,0,0,0,1,1,-.649860006887232,.333333333333333,0,.666666666666667,0
13898,2,53,45-54,3,1, ,2,2,1,3,1,7,1,0,0,0,2,0,0,4,0,1,1,-.485048468485362,.142857142857143,0,.285714285714286,.571428571428571
13899,1,56,55-64,3,1, ,2,10,3,2,3,30,0,0,0,0,0,0,0,30,0,1,1,.462617877325393,0,0,0,1
13900,2,14,12-17,2,5,4, ,7,1,1,1,18,0,0,0,10,0,0,0,0,8,1,1,-.0318167378802181,0,0,.555555555555556,.444444444444444
13924,1,23,18-24,1,1, ,1,5,1,4,3,30,10,10,10,0,0,0,0,0,0,1,1,.462617877325393,.666666666666667,.333333333333333,0,0
13936,2,68,65-74,2,1, ,2,2,3,3,1,1,0,0,0,0,0,0,0,0,1,1,1,-.732265776088167,0,0,0,1
13956,1,47,45-54,4,1, ,2,7,4,6,3,3,0,1,0,0,0,0,0,0,2,1,1,-.649860006887232,.333333333333333,0,0,.666666666666667
13987,1,58,55-64,3,1, ,2,2,3,3,1,2,2,0,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
14036,2,72,65-74,2,1, ,2,1,3,3,1,1,1,0,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
14052,2,52,45-54,3,1, ,2,5,1,2,3,2,0,2,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
14073,2,52,45-54,2,1, ,2,4,4,3,3,2,0,0,0,0,0,0,0,0,2,1,1,-.691062891487699,0,0,0,1
14082,2,72,65-74,2,1, ,2,5,3,6,3,5,0,0,0,0,0,5,0,0,0,1,1,-.567454237686297,0,0,1,0
14095,2,67,65-74,2,1, ,2,3,3,4,2,13,0,1,0,2,0,0,0,0,10,1,1,-.237831160882556,.0769230769230769,0,.153846153846154,.769230769230769
14096,1,43,35-44,4,2, ,1,2,4,4,1,18,0,0,0,0,0,0,0,18,0,1,1,-.0318167378802181,0,0,0,1
14098,1,38,35-44,3,1, ,1,7,1,6,3,5,0,5,0,0,0,0,0,0,0,1,1,-.567454237686297,1,0,0,0
14106,2,70,65-74,2,1, ,2,4,3,3,3,2,0,0,0,0,2,0,0,0,0,1,1,-.691062891487699,0,0,1,0
14117,1,62,55-64,4,2, ,2,4,3,3,3,3,0,0,1,0,0,0,0,2,0,1,1,-.649860006887232,0,.333333333333333,0,.666666666666667
14135,1,32,25-34,3,1, ,1,9,1,6,3,6,0,0,0,2,2,0,0,0,2,1,1,-.526251353085829,0,0,.666666666666667,.333333333333333
14160,1,41,35-44,4,1, ,2,4,1,2,3,7,3,0,0,2,2,0,0,0,0,1,1,-.485048468485362,.428571428571429,0,.571428571428571,0
14161,1,31,25-34,3,1, ,1,6,1,4,3,8,0,0,0,0,0,0,0,8,0,1,1,-.443845583884894,0,0,0,1
14163,2,48,45-54,3,5,3,1,1,1,6,1,4,1,0,0,0,0,0,0,3,0,1,1,-.608657122286764,.25,0,0,.75
14164,1,34,25-34,1,1, ,1,7,1,4,3,3,0,1,0,0,1,0,1,0,0,1,1,-.649860006887232,.333333333333333,0,.333333333333333,.333333333333333
14165,2,45,45-54,3,1, ,1,6,4,4,3,16,1,1,0,0,10,0,0,3,1,1,1,-.114222507081153,.125,0,.625,.25
14172,2,63,55-64,4,5,4,2,3,3,3,1,19,1,2,1,0,0,0,0,10,5,1,1,.00938614672024944,.157894736842105,.0526315789473684,0,.789473684210526
14176,2,48,45-54,1,1, ,2,6,4,6,3,9,3,6,0,0,0,0,0,0,0,1,1,-.402642699284426,1,0,0,0
14204,2,69,65-74,3,1, ,2,3,3,2,3,7,6,1,0,0,0,0,0,0,0,1,1,-.485048468485362,1,0,0,0
14227,1,40,35-44,3,2, ,2,1,2,1,1,9,2,3,0,0,1,0,0,3,0,1,1,-.402642699284426,.555555555555556,0,.111111111111111,.333333333333333
14239,2,66,65-74,3,1, ,2,5,3,4,3,2,0,0,0,0,2,0,0,0,0,1,1,-.691062891487699,0,0,1,0
14240,1,52,45-54,3,1, ,2,3,1,3,1,7,1,3,0,1,2,0,0,0,0,1,1,-.485048468485362,.571428571428571,0,.428571428571429,0
14244,2,48,45-54,2,1, ,1,6,1,6,3,33,0,0,0,0,0,0,2,30,1,1,1,.586226531126796,0,0,0,1
14274,1,18,18-24,1,1, , ,10,2,2,1,5,0,0,0,0,0,0,0,5,0,1,1,-.567454237686297,0,0,0,1
14280,1,51,45-54,2,1, ,2,4,1,4,3,2,0,2,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
14285,1,21,18-24,1,1, ,2,4,4,2,1,5,1,2,2,0,0,0,0,0,0,1,1,-.567454237686297,.6,.4,0,0
14290,1,41,35-44,4,1, ,1,3,1,4,3,33,6,0,0,0,6,0,0,20,1,1,1,.586226531126796,.181818181818182,0,.181818181818182,.636363636363636
14314,1,24,18-24,4,1, ,1,7,1,6,3,9,0,0,0,0,0,0,0,9,0,1,1,-.402642699284426,0,0,0,1
14345,1,55,55-64,1,1, ,2,6,1,4,1,10,0,0,0,0,10,0,0,0,0,1,1,-.361439814683959,0,0,1,0
14372,2,45,45-54,3,1, ,1,1,4,1,2,8,8,0,0,0,0,0,0,0,0,1,1,-.443845583884894,1,0,0,0
14392,1,44,35-44,2,1, ,2,4,1,3,3,26,0,0,0,0,10,0,0,15,1,1,1,.297806338923523,0,0,.384615384615385,.615384615384615
14393,1,73,65-74,1,1, ,2,5,3,3,3,63,2,1,0,50,0,0,0,8,2,1,1,1.82231306914082,.0476190476190476,0,.793650793650794,.158730158730159
14407,2,47,45-54,4,1, ,2,3,4,2,1,1,0,0,0,0,0,0,0,1,0,1,1,-.732265776088167,0,0,0,1
14441,2,46,45-54,1,1, ,1,2,4,2,3,10,5,5,0,0,0,0,0,0,0,1,1,-.361439814683959,1,0,0,0
14442,1,71,65-74,3,1, ,2,4,3,3,3,9,0,0,0,0,3,0,0,5,1,1,1,-.402642699284426,0,0,.333333333333333,.666666666666667
14463,1,44,35-44,2,1, ,1,7,1,4,3,44,2,0,0,0,20,0,2,20,0,1,1,1.03945826173194,.0454545454545455,0,.454545454545455,.5
14467,1,46,45-54,4,1, ,2,6,1,4,3,12,0,0,0,12,0,0,0,0,0,1,1,-.279034045483024,0,0,1,0
14471,1,45,45-54,3,1, ,1,6,4,4,3,7,0,2,1,0,4,0,0,0,0,1,1,-.485048468485362,.285714285714286,.142857142857143,.571428571428571,0
14475,1,23,18-24,4,1, ,2,1,1,4,1,26,3,3,3,6,3,0,2,6,0,1,1,.297806338923523,.230769230769231,.115384615384615,.346153846153846,.307692307692308
14499,1,67,65-74,1,1, ,2,5,3,4,3,14,0,0,0,6,8,0,0,0,0,1,1,-.196628276282088,0,0,1,0
14503,1,56,55-64,3,1, ,1,9,1,6,3,23,0,3,0,0,0,0,0,10,10,1,1,.17419768512212,.130434782608696,0,0,.869565217391304
14504,1,69,65-74,3,1, ,2,7,3,4,3,30,0,0,0,0,0,0,0,0,30,1,1,.462617877325393,0,0,0,1
14508,1,21,18-24,4,1, ,2,6,1,3,1,11,2,4,0,2,1,0,0,2,0,1,1,-.320236930083491,.545454545454545,0,.272727272727273,.181818181818182
14520,1,22,18-24,3,1, ,2,1,2,5,1,6,0,0,0,0,0,0,0,6,0,1,1,-.526251353085829,0,0,0,1
14524,1,72,65-74,4,1, ,1,6,3,6,1,16,0,0,0,0,0,12,0,0,4,1,1,-.114222507081153,0,0,.75,.25
14526,1,62,55-64,3,1, ,2,2,2,3,1,2,2,0,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
14545,1,55,55-64,4,1, ,2,4,1,3,2,8,0,0,0,0,0,2,0,6,0,1,1,-.443845583884894,0,0,.25,.75
14561,1,55,55-64,2,1, ,2,1,4,3,1,4,2,2,0,0,0,0,0,0,0,1,1,-.608657122286764,1,0,0,0
14576,1,39,35-44,3,2, ,1,3,1,2,1,12,2,2,1,1,1,1,1,2,1,1,1,-.279034045483024,.333333333333333,.0833333333333333,.25,.333333333333333
14597,1,57,55-64,1,1, ,1,8,1,6,3,9,0,0,0,0,3,6,0,0,0,1,1,-.402642699284426,0,0,1,0
14615,1,58,55-64,4,1, ,2,6,1,2,1,6,1,1,1,0,0,0,1,1,1,1,1,-.526251353085829,.333333333333333,.166666666666667,0,.5
14616,1,43,35-44,1,4, ,2,2,1,2,1,8,5,0,0,0,0,0,0,0,3,1,1,-.443845583884894,.625,0,0,.375
14644,1,60,55-64,1,5,4,2,5,3,3,1,20,15,5,0,0,0,0,0,0,0,1,1,.050589031320717,1,0,0,0
14659,1,64,55-64,2,2, ,1,7,1,4,3,55,6,2,0,15,5,0,0,25,2,1,1,1.49268999233708,.145454545454545,0,.363636363636364,.490909090909091
14670,1,13,12-17,3,1, , ,7,1,6,3,21,3,3,0,2,2,5,0,3,3,1,1,.0917919159211846,.285714285714286,0,.428571428571429,.285714285714286
14691,1,68,65-74,2,1, ,2,5,3,2,3,2,2,0,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
14707,1,37,35-44,3,1, ,1,7,1,6,3,14,0,1,3,0,0,5,0,3,2,1,1,-.196628276282088,.0714285714285714,.214285714285714,.357142857142857,.357142857142857
14708,1,29,25-34,3,2, ,2,4,1,4,1,8,0,2,0,0,0,0,0,6,0,1,1,-.443845583884894,.25,0,0,.75
14709,1,25,25-34,3,5,3,1,4,1,4,1,28,3,0,1,0,2,8,1,12,1,1,1,.380212108124458,.107142857142857,.0357142857142857,.357142857142857,.5
14710,1,21,18-24,1,5,3,1,2,1,2,2,2,0,0,0,2,0,0,0,0,0,1,1,-.691062891487699,0,0,1,0
14711,1,60,55-64,4,2, ,2,1,2,3,1,1,0,0,1,0,0,0,0,0,0,1,1,-.732265776088167,0,1,0,0
14713,1,27,25-34,3,1, ,2,5,1,4,3,19,0,3,0,0,6,0,0,10,0,1,1,.00938614672024944,.157894736842105,0,.315789473684211,.526315789473684
14725,1,41,35-44,4,1, ,1,6,4,4,3,7,1,6,0,0,0,0,0,0,0,1,1,-.485048468485362,1,0,0,0
14744,1,35,35-44,1,1, ,1,7,1,3,3,11,0,0,2,0,2,0,1,5,1,1,1,-.320236930083491,0,.181818181818182,.181818181818182,.636363636363636
14753,1,18,18-24,4,3, , ,2,4,2,1,1,0,0,1,0,0,0,0,0,0,1,1,-.732265776088167,0,1,0,0
14770,1,72,65-74,3,1, ,2,6,3,3,3,5,0,0,0,0,0,0,0,5,0,1,1,-.567454237686297,0,0,0,1
14771,1,69,65-74,4,1, ,2,3,3,6,3,2,0,0,0,1,0,0,0,0,1,1,1,-.691062891487699,0,0,.5,.5
14818,1,29,25-34,4,2, ,1,6,1,4,2,17,2,1,0,0,0,0,0,12,2,1,1,-.0730196224806857,.176470588235294,0,0,.823529411764706
14825,1,35,35-44,1,1, ,1,7,1,6,3,3,1,1,1,0,0,0,0,0,0,1,1,-.649860006887232,.666666666666667,.333333333333333,0,0
14851,1,66,65-74,3,2, ,2,2,3,2,3,90,0,0,0,0,0,0,50,40,0,1,1,2.93479095335345,0,0,0,1
14860,2,18,18-24,3,5,5, ,2,4,3,3,28,6,9,1,3,4,0,3,1,1,1,1,.380212108124458,.535714285714286,.0357142857142857,.25,.178571428571429
14887,1,16,12-17,4,5,4, ,5,1,4,3,6,2,1,0,0,0,2,1,0,0,1,1,-.526251353085829,.5,0,.333333333333333,.166666666666667
14970,1,56,55-64,2,5,3,1,7,1,4,3,15,0,0,0,0,0,0,0,15,0,1,1,-.155425391681621,0,0,0,1
15003,1,59,55-64,1,5,3,2,4,3,2,3,9,0,0,0,0,0,0,0,6,3,1,1,-.402642699284426,0,0,0,1
15098,1,24,18-24,4,5,4,1,4,1,3,3,6,0,0,0,0,2,0,1,3,0,1,1,-.526251353085829,0,0,.333333333333333,.666666666666667
15124,1,44,35-44,3,4, ,2,1,2,3,1,12,0,0,0,6,6,0,0,0,0,1,1,-.279034045483024,0,0,1,0
15208,1,18,18-24,3,2, , ,1,4,2,1,4,1,0,0,1,0,0,0,2,0,1,1,-.608657122286764,.25,0,.25,.5
15287,1,23,18-24,1,5,3,2,5,2,4,1,1,0,0,0,0,0,0,0,1,0,1,1,-.732265776088167,0,0,0,1
15308,1,18,18-24,2,5,4, ,9,4,1,1,7,0,0,2,0,0,0,2,3,0,1,1,-.485048468485362,0,.285714285714286,0,.714285714285714
15404,1,41,35-44,3,5,2,1,5,1,3,3,3,1,0,0,0,2,0,0,0,0,1,1,-.649860006887232,.333333333333333,0,.666666666666667,0
15409,1,24,18-24,2,2, ,1,3,4,3,1,17,0,4,0,0,2,0,0,10,1,1,1,-.0730196224806857,.235294117647059,0,.117647058823529,.647058823529412
15422,2,23,18-24,4,5,5,2,4,4,3,1,10,0,0,0,0,0,0,0,10,0,1,1,-.361439814683959,0,0,0,1
15435,2,34,25-34,4,5,4,2,1,4,4,1,1,1,0,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
15455,2,30,25-34,1,5,2,1,6,2,3,3,5,2,2,0,1,0,0,0,0,0,1,1,-.567454237686297,.8,0,.2,0
15464,1,24,18-24,4,5,4,2,6,1,3,3,10,0,0,0,0,0,0,0,10,0,1,1,-.361439814683959,0,0,0,1
15495,2,66,65-74,3,3, ,2,2,1,4,1,9,1,0,0,2,1,0,0,5,0,1,1,-.402642699284426,.111111111111111,0,.333333333333333,.555555555555556
15528,1,23,18-24,4,2, ,2,1,1,4,1,6,1,1,1,1,0,1,1,0,0,1,1,-.526251353085829,.333333333333333,.166666666666667,.333333333333333,.166666666666667
15559,1,19,18-24,3,2, , ,6,1,3,1,14,2,2,1,1,1,1,2,2,2,1,1,-.196628276282088,.285714285714286,.0714285714285714,.214285714285714,.428571428571429
15598,1,20,18-24,2,2, , ,2,1,2,1,6,0,0,0,0,0,0,0,0,6,1,1,-.526251353085829,0,0,0,1
15599,1,22,18-24,3,2, ,2,3,2,2,1,3,3,0,0,0,0,0,0,0,0,1,1,-.649860006887232,1,0,0,0
15606,1,20,18-24,3,2, , ,10,2,3,4,9,1,1,1,1,1,1,1,1,1,1,1,-.402642699284426,.222222222222222,.111111111111111,.333333333333333,.333333333333333
15677,1,20,18-24,2,4, , ,2,2,2,1,25,2,5,1,3,1,4,4,3,2,1,1,.256603454323055,.28,.04,.32,.36
15685,1,13,12-17,1,5,3, ,10,4,1,1,57,2,0,0,0,25,0,0,30,0,1,1,1.57509576153802,.0350877192982456,0,.43859649122807,.526315789473684
15696,1,29,25-34,1,5,4,1,7,1,4,3,4,4,0,0,0,0,0,0,0,0,1,1,-.608657122286764,1,0,0,0
15711,1,24,18-24,3,5,4,2,3,1,3,1,20,0,0,0,0,0,0,0,20,0,1,1,.050589031320717,0,0,0,1
15805,2,39,35-44,2,5,5,1,6,1,6,3,7,1,2,1,1,1,1,0,0,0,1,1,-.485048468485362,.428571428571429,.142857142857143,.428571428571429,0
15823,1,45,45-54,4,2, ,2,5,1,4,1,87,30,20,1,0,12,0,0,24,0,1,1,2.81118229955205,.574712643678161,.0114942528735632,.137931034482759,.275862068965517
15838,1,19,18-24,3,2, , ,3,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
15846,2,65,65-74,2,2, ,2,2,1,4,1,30,0,0,0,0,0,0,0,30,0,1,1,.462617877325393,0,0,0,1
15850,1,19,18-24,4,5,3, ,4,2,2,1,5,2,0,0,0,0,0,1,1,1,1,1,-.567454237686297,.4,0,0,.6
15896,1,23,18-24,4,5,1,2,6,1,4,1,7,0,2,0,2,3,0,0,0,0,1,1,-.485048468485362,.285714285714286,0,.714285714285714,0
15932,1,35,35-44,2,5,3,1,4,1,3,3,31,2,3,3,5,3,5,4,3,3,1,1,.50382076192586,.161290322580645,.0967741935483871,.419354838709677,.32258064516129
15938,1,21,18-24,3,2, ,2,3,2,3,1,4,0,0,0,0,0,0,1,3,0,1,1,-.608657122286764,0,0,0,1
15943,1,21,18-24,3,2, ,2,5,1,3,1,16,0,0,0,4,7,0,2,0,3,1,1,-.114222507081153,0,0,.6875,.3125
15956,2,37,35-44,3,5,3,2,1,4,3,1,3,3,0,0,0,0,0,0,0,0,1,1,-.649860006887232,1,0,0,0
15996,1,65,65-74,3,2, ,2,4,3,3,3,12,0,0,0,0,0,0,0,12,0,1,1,-.279034045483024,0,0,0,1
16030,1,23,18-24,1,2, ,2,1,2,2,1,23,5,0,0,5,0,0,4,9,0,1,1,.17419768512212,.217391304347826,0,.217391304347826,.565217391304348
16094,1,20,18-24,4,2, , ,2,4,3,1,4,0,0,2,0,0,0,0,2,0,1,1,-.608657122286764,0,.5,0,.5
16108,1,20,18-24,2,2, , ,2,4,2,1,33,0,13,20,0,0,0,0,0,0,1,1,.586226531126796,.393939393939394,.606060606060606,0,0
16124,2,30,25-34,4,5,5,2,4,2,4,3,14,2,3,0,0,6,0,3,0,0,1,1,-.196628276282088,.357142857142857,0,.428571428571429,.214285714285714
16188,1,30,25-34,4,5,3,1,4,1,5,2,91,5,4,5,3,4,45,10,5,10,1,1,2.97599383795392,.0989010989010989,.0549450549450549,.571428571428571,.274725274725275
16268,2,40,35-44,2,5,4,1,7,1,5,3,11,1,1,1,1,1,2,1,2,1,1,1,-.320236930083491,.181818181818182,.0909090909090909,.363636363636364,.363636363636364
16269,1,52,45-54,3,5,5,1,9,1,6,3,20,0,0,0,0,0,20,0,0,0,1,1,.050589031320717,0,0,1,0
16284,1,65,65-74,3,5,5,2,3,3,3,1,24,0,2,0,0,4,0,0,18,0,1,1,.215400569722587,.0833333333333333,0,.166666666666667,.75
16307,2,59,55-64,3,5,4,1,7,1,3,1,1,0,0,0,0,0,0,0,1,0,1,1,-.732265776088167,0,0,0,1
16478,1,22,18-24,3,2, ,2,2,2,3,1,8,2,1,2,1,0,0,1,0,1,1,1,-.443845583884894,.375,.25,.125,.25
16535,1,70,65-74,2,5,4,2,2,3,2,3,12,1,0,0,1,0,0,0,10,0,1,1,-.279034045483024,.0833333333333333,0,.0833333333333333,.833333333333333
16555,2,48,45-54,1,5,5,1,2,4,4,2,3,0,0,0,0,0,0,0,3,0,1,1,-.649860006887232,0,0,0,1
16562,1,52,45-54,2,5,4,2,3,2,1,3,2,2,0,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
16595,1,21,18-24,3,2, ,2,5,4,3,1,5,0,0,0,0,0,0,0,1,4,1,1,-.567454237686297,0,0,0,1
16612,2,46,45-54,3,5,3,1,4,4,3,2,7,2,2,0,0,0,0,0,3,0,1,1,-.485048468485362,.571428571428571,0,0,.428571428571429
16685,2,52,45-54,3,5,5,1,2,4,2,3,30,6,0,0,0,6,0,0,18,0,1,1,.462617877325393,.2,0,.2,.6
16760,1,65,65-74,4,3, ,2,6,3,3,3,50,0,0,0,0,0,0,0,50,0,1,1,1.28667556933474,0,0,0,1
16793,1,46,45-54,1,3, ,2,6,1,4,1,26,0,0,0,0,2,0,0,12,12,1,1,.297806338923523,0,0,.0769230769230769,.923076923076923
16794,1,72,65-74,4,2, ,2,3,3,3,3,7,5,2,0,0,0,0,0,0,0,1,1,-.485048468485362,1,0,0,0
16795,1,46,45-54,2,5,2,1,7,1,3,3,4,0,0,1,0,1,1,1,0,0,1,1,-.608657122286764,0,.25,.5,.25
16817,2,54,45-54,4,5,4,2,1,4,3,1,2,0,0,0,0,2,0,0,0,0,1,1,-.691062891487699,0,0,1,0
16838,1,49,45-54,3,2, ,1,6,1,6,3,12,0,0,0,0,0,0,0,12,0,1,1,-.279034045483024,0,0,0,1
16854,1,49,45-54,4,3, ,1,7,1,6,3,5,0,0,0,0,5,0,0,0,0,1,1,-.567454237686297,0,0,1,0
16869,1,54,45-54,2,2, ,2,1,4,2,1,3,0,0,0,0,0,0,0,3,0,1,1,-.649860006887232,0,0,0,1
16876,1,59,55-64,4,4, ,1,6,1,3,3,10,0,0,0,0,8,0,0,2,0,1,1,-.361439814683959,0,0,.8,.2
16888,1,50,45-54,1,3, ,2,6,1,6,3,5,0,0,0,0,0,0,0,5,0,1,1,-.567454237686297,0,0,0,1
16907,2,60,55-64,4,5,4,2,7,3,2,3,65,0,0,0,0,30,30,0,4,1,1,1,1.90471883834176,0,0,.923076923076923,.0769230769230769
16941,1,48,45-54,3,4, ,2,10,4,3,1,68,0,3,5,0,0,0,5,50,5,1,1,2.02832749214316,.0441176470588235,.0735294117647059,0,.882352941176471
16944,1,51,45-54,3,2, ,2,4,1,4,1,23,2,2,2,6,0,0,3,3,5,1,1,.17419768512212,.173913043478261,.0869565217391304,.260869565217391,.478260869565217
16964,1,49,45-54,3,2, ,1,5,1,3,3,5,0,0,0,0,0,0,0,5,0,1,1,-.567454237686297,0,0,0,1
16982,1,48,45-54,4,5,3,2,5,1,3,1,11,1,0,0,0,0,0,0,10,0,1,1,-.320236930083491,.0909090909090909,0,0,.909090909090909
16986,2,57,55-64,3,5,4,2,4,4,3,1,12,0,0,0,0,8,0,0,0,4,1,1,-.279034045483024,0,0,.666666666666667,.333333333333333
17027,1,56,55-64,3,5,4,1,5,1,4,3,23,0,2,0,0,0,0,0,15,6,1,1,.17419768512212,.0869565217391304,0,0,.91304347826087
17076,1,58,55-64,4,2, ,2,4,1,3,1,2,2,0,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
